ID,Yoruba,English
ID_fCyCwbpP,Alákatam̀pò ò mọ irú ẹran.,The user of a cross-bow does not know what type of game he shoots at.
ID_fDAbxrWU,Àwọn ará lọ́kùnrin àti lóbìnrin ń jáde bọ̀ láti ọgbà ẹ̀wọ̀n kan tí wọ́n ti lọ kọ́ àwọn ẹlẹ́wọ̀n lẹ́kọ̀ọ́ Bíbélì.,Brothers and sisters leaving a prison where they helped inmates learn more about the Bible.
ID_fDSNCmYV,"Iṣẹ́ tí àwọn wọ̀nyìí ṣe sílẹ̀ lọ́jọ́ ayé ló sọ wọ́n di ẹni tí ọmọ aráyé ń ké pè fún ìrànlọ́wọ́, ìmọ̀ràn tí wọ́n sí wóò láwò kọ́ṣe.","The wonderful works that these ones left on earth make people call on them for assistance, advice and they see them as one to emulate."
ID_fDTiLvhs,"CC tí í ṣe iléeṣẹ́ àìlérèlórí, tí ó fi ìgbà kan rí fi yàrá abẹ́lẹ̀ Iléèwé Ẹ̀kọ́ Òfin Stanford ṣe ibiṣẹ́, ti ní òṣìṣẹ́ káàkiri Ilé-ayé tí ó ń ṣiṣẹ́ lórí àwọn àkànṣe-iṣẹ́ lóríṣìíríṣìi.","CC the nonprofit organization, once housed within the basement of Stanford Law School, now has a staff working around the world on a host of different projects in various domains."
ID_fDiNKodU,Olówó pèlù o ò jó; ọjọ́ wo lo máa rówó pe tìẹ?,A rich person engages a dance band and you do not dance; when will you have the money to hire your own band?
ID_fEIEUPMu,"Ilé Ẹjọ́ Orílẹ̀-Èdè Rọ́ṣíà Ní Kí Arákùnrin Aleksey Metsger San Owó Ìtanràn Ẹgbẹ̀rún Lọ́nà Ọgọ́rùn-ún Mẹ́ta àti Ààbọ̀ Ruble (350,000 Rubles), Kò sì Gbà Pẹ̀lú Agbẹjọ́rò Ìjọba Pé Kí Wọ́n Fi Sẹ́wọ̀n Ọdún Mẹ́ta","Russian Court Fines Brother Aleksey Metsger 350,000 Rubles, Denies Prosecutor’s Request for Three-Year Prison Sentence"
ID_fEMRJrVm,"Ọ̀nà kan tí a lè fi rántí ìdáhùn sí ìbéèrè ìgbà-padà ìṣàmúlò, bí o bá yàn láti lo ìdáhùn tí ò jẹ́ òótọ́ fún àfikún ààbò, kọ ìdáhùn sí ìbéèrè pamọ́ sínúu alábòójútó ọ̀rọ̀-ìfiwọlé.","One good way to remember the answers to password recovery questions, should you choose to use false answers for added security, is to note your chosen answers in a password manager."
ID_fEOEpAXs,Nínú ẹjọ́ tí adájọ́ Adamu Galinje dá ni ó ti sọ pé olùfẹ̀sùnkàn náà kò ní ẹ̀rí tó leè fi òtítọ́ ẹ̀sùn rẹ̀ múlẹ̀.,"His appeal was, however, struck out in a unanimous judgment of the Supreme Court delivered by Justice Adamu Galinje."
ID_fEdVeBmK,"Ọgọ́rùn-ún márùn-ún ó lé méjìdínlọ́gbọ̀n (528) ilé àwọn ará wa àti Gbọ̀ngàn Ìjọba mẹ́rìnlélọ́gbọ̀n (34) ni ìjì yìí bà jẹ́, bákan náà, ó ba iná jẹ́ ní Gbọ̀ngàn Ìjọba mọ́kàndínlógójì (39).","The storm damaged 528 of our brothers’ homes and 34 Kingdom Halls, and a total of 39 Kingdom Halls lost power."
ID_fFHUueCh,"Àwọn Tó Wá Láti Ilẹ̀ Òkèèrè: 5,000","Number of International Delegates: 5,000"
ID_fFTsyXqb,Ojú lobìnrin-ín mọ̀.,Women know only the face.
ID_fFZDQAhz,Ikọ̀ Nàìjííríà fàgbà han Malaysia àti Belize nínú ìfigagbága àkọ́kọ́ tí ó wáyé lọ́jọ́bọ̀.,Team Nigeria defeated Malaysia and Belize in their opening two ties on Thursday.
ID_fFgDAeiG,A Máa Gbé Ẹjọ́ Dennis Christensen Lọ sí Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù,Dennis Christensen’s Conviction to be Appealed to the European Court of Human Rights
ID_fFmOgBNx,"Kí wọ́n tó bẹ̀rẹ̀ sí í tọ́jú ẹ̀, ó rí i pé òun kọ̀rọ̀ kún káàdì Advance Medical Directive, ó sì yan ìyàwó rẹ̀ Francesca láti ṣojú fún un nínú ọ̀rọ̀ ìtọ́jú ìṣègùn.","In advance of his treatments, he conscientiously filled out an Advance Medical Directive and designated his wife, Francesca, as his health-care agent."
ID_fFzDbaMs,"Ó dára, mo mò pé kì í ṣe àrùn ìsọdọ̀lẹ àjẹsára, mo mọ̀ pé kì í ṣe ibà, ṣùgbọ́n a ṣì nílò kiní yìí.","OK, I know it's not AIDS, I know it's not malaria, but we still need this stuff."
ID_fGEAMFUd,Àwọn alábòójútó arìnrìn àjò ti ń pèsè ìrànwọ́ tẹ̀mí fáwọn ará tí àjálù yìí dé bá.,Traveling overseers have been providing spiritual support to fellow worshippers who have endured the tornado and its aftereffects.
ID_fGoVsRfg,--- Ẹ jẹ́ onítara àti ọmọ orílẹ̀ èdè Nàíjíríà rere: Lai Mohammed.,"--- Minister tasks Nigerians on patriotism, commitment to nation building"
ID_fHWrLDbb,Iṣu ẹni kì í fini pe ọmọdé kó má ta.,One's yam will not because one is only a youth refuse to grow to maturity.
ID_fHsVsSlr,Adẹ́tẹ̀ ò gbọdọ̀ dúró de eléépín.,A leper must not wait for a bearer of abrasive leaves (eépín  ).
ID_fIMmfCvr,"Ní ìparí, ìfigagbága ìpele kẹta sí àṣekágbá ìdíje Davis Cup ọ̀hún yóò wáyé lọ́jọ́ kẹfà sí ọjọ́ kẹjọ inú oṣù kẹrin ọdún tí a wà yìí.",The Davis Cup quarter-finals take place over the weekend of April 6 to April 8.
ID_fIRPAIln,Àwọn Ẹlẹ́rìí Jèhófà Mú Bíbélì Jáde ní Èdè Telugu ní Orílẹ̀-Èdè Íńdíà,Jehovah’s Witnesses Release Telugu Bible in India
ID_fISNRkgh,Lionel Messi dara pọ̀ mó àwọn akẹẹgbẹ́ rẹ̀ lọ́jọ́ Ìṣẹ́gun (Tuesday) ní pápá ìṣeré Manchester City láti gbáradì fún ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́ pẹ̀lú ikọ̀ agbábọ́ọ̀lù Italy.,Lionel Messi joined up with his Argentina team-mates on Tuesday as they trained at Manchester City ahead of their World Cup warm-up against Italy.
ID_fIexvqXC,Àdúrà wa ni pé kí àwọn èèyàn púpọ̀ sí i fẹ́ láti kẹ́kọ̀ọ́ nípa “àwọn ohun àgbàyanu Ọlọ́run” bí wọ́n ṣe ń ka ọ̀rọ̀ rẹ̀ ní èdè ìbílẹ̀ wọn.​—Ìṣe 2:11.,It is our prayer that many more will want to learn about “the magnificent things of God” as they read from his Word in the language of their heart.—Acts 2:11.
ID_fIiGSPwF,"Lẹ́yìn tí o bá gba oyè ẹ̀kọ́, ìrọ̀rùn ni ìṣípayá nípa àṣẹ-ẹ̀dà yóò jẹ́ fún ọ, bẹ́ẹ̀ náà ni wà á dántọ́ nínú àṣẹ ìṣísílẹ̀-gbangba-wálíà, wà á dájúdánú nínú àgbéyẹ̀wò ìṣẹ̀lẹ̀ àti ìmọ̀ àwọn ìṣe ìṣísílẹ̀-gbangba-wálíà tí ó kájú òṣùwọ̀n.","Upon graduation, you should feel comfortable sharing the facts about copyright and open licensing, case studies and good open practices."
ID_fIjsxFoT,Wò kí o sì ṣàkóso yàrá ìkẹ́kọ̀ọ́ rẹ,View and manage your classes
ID_fIpiFPXO,"Ẹni a óò gbé òkúu rẹ̀ sin, a kì í sọ pé ó ń rùn pani.",One does not complain that a corpse one will have to bury stinks.
ID_fJCAkvmS,"Gómìnà tọwọ́bọ ìwé ètò ìsúná náà láti sọọ́ di òfin lẹ́yìn tí abẹnugan ilé ìgbìmọ̀ asojú ìpínlẹ̀ Ọ̀ṣun, Timothy Owóẹ̀yẹ gbé àbádòfin ètò ìsúná náà gbé fún un.","The governor signed the budget in his office in Osogbo shortly after it was formally presented to him by the Speaker of the state House of Assembly, Mr Timothy Owoeye."
ID_fJHYORqL,Kìí ṣe nǹkan tí ó le jù,It's not something too serious
ID_fJNalwFT,"Ẹbíi pátákó-wíwà-lórí-ìgbé-omi tòótọ́, ọkọ, aya, ọmọ ọkùnrin, àti ajá………ara wá yá rékọjá gidigidi láti gba àlejò ìṣẹ̀lẹ̀ mánigbàgbé yìí, a ti ń gbàlejò lóríi AirBnB láti ọdún-un 2014, gẹ́gẹ́ bíi olùgbàlejò a ti ń ṣàlàyé àwọn ìríríi bí wọ́n ṣe ń wa-pátákó-lórí-ìgbé-omi fún àwọn àlejòo wa.","A true surfing ohana, husband, wife, son, and dog........we are super excited to host this experience, we have been hosting on AirBnB since 2014, as hosts we have been sharing the surf experience with all our guests."
ID_fJaqdecv,Ibi tí a gbé epo sí a kì í sọ òkò síbẹ̀.,One does not throw rocks at the place where one has one's palm-oil stored.
ID_fKCTkWwv,"Ó wá rọ, àpapọ̀ ikọ̀ ọ̀hún àti àwọn tọ́rọ̀ kàn nínú ikọ̀ náà pé, kí wọ́n ríi dájú láti kópa dáradára nínú ọ̀kan-ò-jọkan ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́ wọn tí wọn yóò gbá fún ìgbáradì ní kíkún ṣaájú ìdíje ńlá náà.",He urged the team and other stakeholders to continue to produce the desired results in their friendly games and aspire to win the cup.
ID_fKHmlFvt,"""Màámi, Esther rè é, ọ̀rẹ́ mi ni mo sì fẹ́ fẹ́ ẹ""","""Mum meet Esther, she's my friend and I want to marry her"""
ID_fKInkFeF,"Láàárọ̀ ọjọ́ kejì, àwọn sójà bẹ̀rẹ̀ sí í bá àwọn apààyàn yẹn jà, bí gbogbo wọn ṣe sá lọ nìyẹn.","Early the next day, a battle with opposition soldiers broke out in the streets and the killers fled."
ID_fLFvYNNh,"Títí di July 31, 2017, a ò tíì gbọ́ pé Ẹlẹ́rìí Jèhófà kankan ṣèṣe tàbí pé wọ́n fara pa yánnayànna.","As of July 31, 2017, there have been no casualties or serious injuries reported among Jehovah’s Witnesses."
ID_fLJgfcjr,--- Àjọ FIFA fòfin de adarí ìfẹsẹ̀wọnsẹ̀ bọ́ọ̀lù ọmọ orílẹ̀-èdè Kenya títí láí.,--- FIFA slams life ban on Kenyan referee
ID_fLyLZgwP,"Ní gbogbo ọjọ́ méjìlá (12) tí wọ́n fi ṣe ìpàtẹ yìí, àwọn tó lé ní ẹgbẹ̀rún méjì (2,000) ló wá síbẹ̀.","Over the 12 days of the exhibition, more than 2,000 people attended."
ID_fMPBIhLR,"Abẹnugan wá fi dá gbogbo ọmọ orílẹ̀ èdè Nàíjíríà lójú pé, ilé ìgbìmọ̀ asòfin kò ní káàrẹ́ẹ̀ láti máa sòfin tí yóò mú ìgbáyé-gbádùn bá gbogbo ọmọ orílẹ̀ èdè Nàíjíríà.",The Senate President assured Nigerians that National Assembly will continue to do its best to make things better for the people through enactment of people-oriented legislations.
ID_fMUZzrDR,"Akéde tó tó nǹkan bí ẹgbẹ̀rún kan àti ọgọ́rùn-ún mẹ́jọ (1,800) ló ń sọ èdè Luo ní Kẹ́ńyà, ó sì dá wa lójú pé Bíbélì tá a ṣẹ̀ṣẹ̀ mú jáde yìí á ràn wọ́n lọ́wọ́ láti túbọ̀ sún mọ Jèhófà.","We are sure that this release will assist the approximately 1,800 Luo-speaking publishers in the Kenya branch territory to continue drawing close to Jehovah."
ID_fNJOGdHQ,"Pẹ̀lú ID tó ní ẹ̀nà onílà òòró yìí, ìfojúwò gara tíò le pẹ̀lú ẹ̀rọ tó ń ka ẹ̀nà onílà òòró yóò tètè gbé àkọsílẹ̀ aláìsàn náà síta.","With this barcoded ID, a simple scan with a barcode reader quickly pulls up the patient's records."
ID_fOhABEMP,1.2 Creative Commons Lónìí,1.2 Creative Commons Today
ID_fQDmDTYA,Wọ́n lè jàre ẹni ní ilé-ẹjọ́ — wọ́n ní gbogbo ohun àmúṣagbára – tí wọn kò bá fẹ́ pèsè àlàyé yẹn.,They can bury you in court — they have all the resources – if they really don’t want to provide that information.
ID_fQOKJTsO,Mo máa ń ka àròkọ lórí ìkànnì ìmọ̀-ẹ̀rọ mo sì máa ń tẹ́ti sí àkáálẹ̀ ẹ̀rọ-agbagbe lórí ẹ̀rọ-ìbánisọ̀rọ̀ mi.,I read articles on tech blogs and listen to podcasts on my phone.
ID_fQrFvbSi,Ẹ̀sọ̀ ẹ̀sọ̀ la fi ń lá ọbẹ̀ tó gbóná.,"Slowly, slowly is the way to eat soup that is scalding hot."
ID_fRKcHWAh,"Adájọ́ ilé ẹjọ́ gíga lórílẹ̀ èdè Nàíjíríà tó wà nílùú Àbújá, Justice Ijeoma Ojukwu, ti yí ẹjọ́ tó wà níwájú rẹ̀ dànù bí omi-ìsanwọ́ láti máa jẹ́ kí Ibrahim Mustapha Magu adelé àjọ tó ń gbógun ti ìwà síṣe owó ìlú kúmọ-kumọ̀ lórílẹ̀ èdè yìí, Economic and Financial Crimes Commission, EFCC di alága àjọ náà, pé ẹjọ́ ọ̀hụn kò lẹ́sẹ̀ nílẹ̀.","Justice Ijeoma Ojukwu of the Federal High Court, Abuja has dismissed the suits challenging the stay of Ibrahim Mustapha Magu as Acting Chairman of Economic and Financial Crimes Commission EFCC."
ID_fRUlhZGA,"Fún àwọn mìíràn ní tiwọn, àwọn ohunèlò tí ó bófin mu CC àti àwọn àtẹ̀ìpàṣẹ wọn ń sọ ìṣetímọ́tímọ́ àkójọ àwọn rírì tí ó pabanbarì.","For others, the CC legal tools and their buttons express an affinity for a set of core values."
ID_fRbbvPHI,"Kì í ṣe nítorí àwọn nǹkan tí mo sọ kì í ṣe ododo -- mò ń sọ nípa pé, àwọn òbí mi ń sọ̀rọ̀ nípa kiní yìí.","And not because the things I said weren't true -- I mean, my parents were talking about this stuff."
ID_fRcblTuk,Ṣe sílẹ̀: ẹrùu ẹ̀ kì í pẹ́ níbodè.,He who extends kindness beforehand: his goods will not stay long at the frontier.
ID_fRqTGyjo,Ìdí nìyẹn tí a fi gbà wọ́n tọwọ́tẹsẹ̀.,That’s why we open the doors.
ID_fSAHvJfO,"Marzio Pontone (Agbẹjọ́rò, ìlú Turin) Ọdún mẹ́ẹ̀ẹ́dọ́gbọ̀n (25) ni mo fi gbẹnu sọ láwọn ilé ẹjọ́ ológun àti ti ìjọba nílùú Ítálì kí wọ́n lè fún àwọn Ẹlẹ́rìí ní “òmìnira láti ṣe ohun tí ẹ̀sìn wọn fàyè gbà.”","Marzio Pontone (Lawyer, Turin) I fought for 25 years in the courtrooms of the Italian military and civil tribunals for the “freedom of religious thought” for Witnesses."
ID_fSGdHRVd,A ní láti ṣe àwọn wọ̀nyí fún àwọn àgbàlagbà.,We had to do these for adults.
ID_fShubfAr,"Bákan náà, kò tí ì pẹ́ rárá tí a tún ṣe ìtọrẹ àwọn ohun èlò ìgbá bọ́ọ̀lù fún ikọ̀ agbábọ́ọ̀lù tí ó tó ẹ̀ẹ́dẹ́gbéje  ní ìpínlẹ̀ yìí, eléyìí tí ó wà lára èrò wa láti mú ìgbèrú bá eré-ìdárayá ni í̀pínlẹ̀ yìí.","He added that not too long ago, we donated money and football kits to 1,206 football clubs in the state as part of our commitment to the development of sports.”"
ID_fTEaJQIH,Wàhálà ńlá.,Big trouble.
ID_fTLwjcgO,"Àjọ CC Global Network náà jẹ́ ọ̀kan nínú ìgbésẹ̀ iṣẹ́ àjùmọ̀ṣe tó fẹjú gbẹ̀gbẹ̀, èyítí àwọn ọmọ-ẹgbẹ́ Wikipedians, Mozillians, àwọn alágbàwí ìṣísílẹ̀-gbangba-wálíà, àti bẹ́ẹ̀ bẹ́ẹ̀ ń bẹ nínú rẹ̀.","The CC Global Network is just one player in the larger open movement, which includes Wikipedians, Mozillians, open access advocates, and many more."
ID_fTSlgSnq,"Tí a bá parí àwọn isẹ́ àkànse yìí, yòó tún jẹ́ kí ètò ọrọ̀ ajé orílẹ̀ èdè gbóunjẹ fẹ́gbẹ́ -gbàwobọ̀.","When completed, all these projects will positively impact business operations in the country."
ID_fTfAghMi,"Àtìgbà ló ti jẹ́ pé kí n tó ṣe ìpinnu, mo kọ́kọ́ máa ń ronú nípa ojú tí Ọlọ́run á fi wo ohun tí mo fẹ́ ṣe, màá sì tún ronú nípa àwọn òfin àti ìlànà rẹ̀.","Since then, I have been trying to make decisions that take into account God’s feelings, laws, and principles, which are described in detail"
ID_fTjthbrZ,Ìbéèrè tó tóbi jù tí àwọn èniyàn máa ń bi mí ni: “Kí ló dé tí ò sí ìjàngbara nínú orílẹ̀-ède North Korea?,"The biggest question also people ask me is: ""Why is there no revolution inside North Korea?"
ID_fTlPNgUf,"October 7, ní Sychyovka, Àgbègbè Smolensk​—Àwọn ọlọ́pàá àdúgbò àtàwọn agbófinró tó fi nǹkan bojú lọ tú ilé mẹ́rin, wọ́n sì mú arábìnrin méjì, ìyẹn Nataliya Sorokina tó jẹ́ ẹni ọdún mẹ́tàlélógójì (43) àti Mariya Troshina tó jẹ́ ẹni ọdún mọ́kànlélógójì (41).","October 7, Sychyovka, Smolensk Region—Local police and masked special forces searched four homes and arrested two sisters, 43-year-old Nataliya Sorokina and 41-year-old Mariya Troshina."
ID_fTnrXVTL,Ẹní ṣe ọ̀ràn Ìjẹ̀bú: etí ẹ̀ á gbọ́ ìbọn.,"Whoever provokes an Ijẹbu person, his or her ears will hear gunshot."
ID_fTnyeXJh,"Dalung sọ ọ̀rọ̀ náà di mímọ̀ lásìkò tó ń bá àwọn akòròyìn sọ̀rọ̀, lẹ́yìn ayẹyẹ ìṣíṣọ lójú eégún ìdíje eré ìdárayá abẹ́lé tí yóò wáyé nílùú Abuja lọ́jọ́ Ajé.",Dalung was speaking with media after the opening ceremony of grassroots sports festival in Abuja on Monday.
ID_fUIFFGYb,"Yàtọ̀ síyẹn, ìdílé Skrynnikov náà ló ń tọ́jú àwọn òbí Nina, ìyàwó ọmọ wọn, torí wọ́n ti dàgbà gan-an.","Additionally, the Skrynnikovs are the primary caregivers for Nina’s elderly parents."
ID_fUKkFvGQ,"Ó kéré tán àádọ́jọ (150) èèyàn ló kú, àwọn méjìlélọ́gọ́sàn-án (182) míì sì wà tí wọ́n ṣì ń wá títí di báyìí.","At least 150 people were killed, and an additional 182 people are still missing."
ID_fUmqVuei,"Ẹ̀ka ọ́fíìsì Central America, tó ń bójú tó iṣẹ́ àwa Ẹlẹ́rìí Jèhófà ní Mẹ́síkò, ròyìn pé kò sí ìkankan lára àwọn ará wa tó kú, wọn ò sì fara pa nígbà tí ìjì méjèèjì jà.","The Central America branch, which coordinates the work in Mexico, reports that no brothers or sisters lost their lives or were injured in either of these storms."
ID_fVCkZqKx,Teofilo Labe Jr. tó jẹ́ olùrànlọ́wọ́ fún alábòójútó fún ọ̀rọ̀ ààbò ní Manila Hotel ni wọ́n ní kó rí sí bí àwọn àlejò ṣe máa rìnrìn àjò afẹ́.,"Teofilo Labe Jr., assistant security manager at the Manila Hotel, was assigned to monitor the management of the delegates for their tours."
ID_fVEUMips,"Ẹni tí a ò lè mú, a kì í gọ dè é.",One does not lie in ambush for an adversary one is no match for.
ID_fVEZTIwI,--- West Brom àti Alan Pardew fẹnu kò láti fòpin sí ìbaṣepọ̀ wọn.,--- West Brom and Alan Pardew part ways ‘by mutual consent’
ID_fVNvNGdm,"Àwọn kan ń ṣe é láì fi-igbá-kan-bọ-ìkan-nínú, àwọn kan kò sì náání òtítọ́, ṣùgbọ́n à ń ṣe é.","Some people do it in a more objective way, others less objective, but we do it."
